행정동코드,자치구,행정동,adm_cd8,level_외출커뮤적은,level_이동횟수,level_배달식재료,level_독거비율,level_인프라,level_인구,delta_외출커뮤적은,delta_이동횟수,delta_배달식재료,delta_독거비율,adm_cd8_str,infra_slope,infra_delta,infra_recent,dep_2022,dep_2023,dep_2024,dep_2025,dep_slope_annual,label_slope,label_entry
1123059,강남구,삼성2동,11680590,17.67673457194038,27.050416666666663,1.5308333333333333,0.10417007496195314,1311.5625,2862.146875,-0.6484691438807566,-10.776388888888885,0.0,-0.0005011560986973307,11680590,-3.360294117647059,-27.0,1244.0,49.6,61.5,53.9,58.4,1.879999999999999,1,1.0
1123060,강남구,대치1동,11680600,4.0199001980653835,31.34972222222222,1.368472222222222,0.017827274912059037,334.375,2510.0247916666667,0.13686627053590072,-12.333333333333329,-0.13916666666666666,0.00014278741939871206,11680600,-3.6294117647058823,-44.0,298.0,22.4,33.8,27.1,28.1,1.0400000000000014,0,0.0
1123063,강남구,대치4동,11680630,12.805245234641607,24.745555555555555,1.2293055555555554,0.14446143027814723,1399.25,2242.623125,-0.030490469283215305,-9.789444444444442,-0.6958333333333335,-0.0009386367455491984,11680630,-3.514705882352941,-38.25,1353.0,53.4,53.9,53.5,60.0,1.9400000000000006,1,1.0
1123064,강남구,역삼1동,11680640,34.9488032074566,23.137777777777778,1.67,0.22767444277623156,4922.6875,3510.3504166666667,6.945726918420139,-9.370555555555555,0.0,-0.003412791133709875,11680640,-3.0926470588235295,-35.5,4760.0,78.7,92.3,90.9,93.0,4.15,1,0.0
1123065,강남구,역삼2동,11680650,15.841383764180172,26.73986111111111,1.67,0.0951895586959595,1416.8125,3500.6889583333336,1.6377880271952137,-10.7975,0.0,-0.0004916666599543706,11680650,-13.889705882352942,-152.5,1285.0,51.1,63.8,60.6,60.5,2.5,1,1.0
1123066,강남구,도곡1동,11680655,7.42854627034619,28.191944444444445,1.577222222222222,0.05117862403913243,515.9375,2499.5483333333336,0.5767963481965097,-11.155555555555555,-0.09277777777777763,0.0003690811784499287,11680655,-2.7573529411764706,-35.0,497.0,35.4,46.3,39.7,38.3,0.21000000000000013,0,0.0
1123067,강남구,도곡2동,11680656,12.25507838624518,30.79277777777778,1.6468055555555554,0.033572773159452576,627.8125,3903.1379166666666,1.813732116398528,-12.637777777777774,-0.046388888888889035,0.0009037242589306077,11680656,-0.8926470588235295,-13.25,611.0,34.8,48.8,42.9,44.9,2.4400000000000004,1,0.0
1123068,강남구,개포1동,11680660,2.675393894085333,30.736666666666665,1.04375,0.09288225281079711,94.625,2248.2466666666664,-0.28356556594844395,-11.625,-0.13916666666666666,0.0007984537795073243,11680660,-0.40294117647058825,-5.25,86.0,11.9,22.8,16.0,22.3,2.44,1,0.0
1123071,강남구,개포4동,11680690,7.477907160078079,28.355,1.2756944444444445,0.10490296890732378,584.625,2463.5095833333335,-3.13303654237838,-10.800555555555555,0.13916666666666666,0.004463494599302759,11680690,0.9117647058823529,11.75,530.0,32.7,46.2,31.2,42.0,1.2899999999999987,1,0.0
1123072,강남구,일원본동,11680720,10.080543714299356,30.694027777777777,1.67,0.04573977287726526,187.8125,2722.047708333333,-0.5455318730431582,-12.029722222222219,0.0,0.003811228828117838,11680720,-0.9544117647058824,-11.75,178.0,26.5,39.6,25.2,26.4,-1.4700000000000006,0,0.0
1123073,강남구,일원1동,11680730,9.918049627017172,26.040972222222223,1.2756944444444445,0.14130361078966142,359.75,1899.7768749999998,-4.075543698478791,-10.37694444444444,0.04638888888888881,0.0050765080601864465,11680730,-1.3470588235294119,-15.0,340.0,36.2,46.6,41.1,39.7,0.5,0,0.0
1123074,강남구,일원2동,11680740,3.3754865378262844,28.759305555555553,1.368472222222222,0.1044354276982442,195.875,1667.2822916666667,-0.2915286312081249,-11.7725,-0.32472222222222213,-0.00950504958123885,11680740,-1.785294117647059,-22.5,177.0,26.9,,22.4,25.5,-0.6999999999999993,0,0.0
1123075,강남구,수서동,11680750,9.394046129164442,25.39513888888889,1.1829166666666668,0.22910222426274873,353.5625,1711.7408333333333,-0.8442033694399953,-8.79138888888889,-0.04638888888888881,-0.006876012072514398,11680750,-1.6808823529411765,-17.25,337.0,40.3,48.6,32.2,42.2,-1.069999999999998,0,0.0
1123076,강남구,세곡동,11680700,13.170393695640996,30.586944444444445,1.5540277777777778,0.09255094627944122,507.9375,3873.0087500000004,4.832545942051338,-12.391666666666673,0.046388888888889035,0.0017090636991827501,11680700,1.4220588235294118,16.25,503.0,33.6,50.8,45.9,47.7,3.7400000000000007,1,0.0
1123077,강남구,압구정동,11680545,18.379296295678923,29.43208333333333,1.6468055555555554,0.060848792977843666,1689.4375,2727.665,-1.4119259246911824,-12.361944444444443,-0.046388888888889035,-0.0009495186604883063,11680545,6.1838235294117645,77.0,1681.0,48.4,60.9,55.3,55.1,1.4500000000000006,1,0.0
1123078,강남구,청담동,11680565,14.085532139205203,28.989166666666662,1.5540277777777778,0.08265962890112921,1716.8125,3038.244166666667,-0.075508722854849,-11.623333333333331,-0.2319444444444445,0.0015062026290391523,11680565,-4.54264705882353,-56.5,1676.0,48.5,57.7,54.3,56.3,1.9999999999999987,1,1.0
1123079,강남구,대치2동,11680610,19.64295730981013,30.02722222222222,1.6468055555555554,0.012769430750608317,1168.8125,4975.075,2.5957520470464104,-11.847777777777775,-0.046388888888889035,0.00023307444716059306,11680610,-5.048529411764706,-62.75,1108.0,43.2,56.7,47.9,51.5,1.6099999999999988,1,0.0
1123080,강남구,개포2동,11680670,5.505985573747843,30.424722222222222,1.67,0.0670464767710875,477.5625,4417.6085416666665,-2.5586378141623536,-11.694999999999997,0.0,-0.009204817166774695,11680670,1.4455882352941176,17.5,470.0,33.0,44.6,35.1,41.6,1.6300000000000003,1,0.0
1124051,송파구,풍납1동,11710510,10.287240289046334,26.15375,0.9045833333333333,0.16035799339373033,237.875,2214.6291666666666,-4.218925022537114,-9.651944444444446,0.4175,0.0006969232928557556,11710510,-2.835294117647059,-34.5,216.0,26.8,41.3,30.1,31.1,0.17000000000000065,0,0.0
1124052,송파구,풍납2동,11710520,11.34767390282818,27.00819444444444,1.6236111111111111,0.09613079750022135,350.125,2676.5070833333334,-5.801458916767471,-10.349722222222223,0.09277777777777763,0.0006002908527780043,11710520,-2.7941176470588234,-32.5,317.0,38.9,49.0,39.2,40.0,-0.6499999999999992,0,0.0
1124053,송파구,거여1동,11710531,8.684308443268472,27.173055555555553,1.2756944444444445,0.11099885750437255,322.0,1710.321458333333,2.491383113463055,-10.225555555555552,0.04638888888888881,0.0009832746565511252,11710531,-1.4794117647058824,-16.75,304.0,30.8,43.9,35.7,40.5,2.0900000000000003,1,0.0
1124054,송파구,거여2동,11710532,14.14216382328683,26.977916666666665,1.3220833333333335,0.13569955214679827,299.375,2719.6525,-2.203772091018106,-10.41416666666667,0.32472222222222213,0.0038231941698887995,11710532,-0.8676470588235294,-10.0,278.0,33.6,49.2,32.9,40.2,0.35,0,0.0
1124055,송파구,마천1동,11710540,13.301903465797277,26.028055555555554,1.3452777777777778,0.16408305764515124,367.4375,2649.0979166666666,3.264526401738779,-10.338333333333331,-0.2783333333333333,-0.003376884168823868,11710540,-4.222058823529411,-53.25,318.0,41.1,49.8,45.9,43.8,0.4199999999999989,0,0.0
1124056,송파구,마천2동,11710550,18.13210898126207,24.618750000000002,1.0205555555555554,0.14132943926881825,510.6875,2610.9585416666664,2.091893148586969,-9.784166666666671,0.0,0.006024384354485018,11710550,-2.7955882352941175,-32.75,475.0,39.7,51.7,40.4,51.4,2.379999999999998,1,0.0
1124057,송파구,방이1동,11710561,10.340321481739037,28.193472222222223,1.3916666666666666,0.06555068510475237,488.875,2099.8216666666667,1.3082459254108159,-10.567500000000003,0.09277777777777763,-0.0032488439121238916,11710561,-0.8294117647058824,-9.5,469.0,32.9,46.4,35.8,42.2,1.730000000000001,1,0.0
1124058,송파구,방이2동,11710562,29.620732163298932,25.019166666666667,1.4844444444444442,0.13926389336234102,1323.8125,2570.465833333333,7.757424562291025,-10.0,0.09277777777777785,0.004702724567763716,11710562,1.201470588235294,11.5,1302.0,56.1,72.5,66.9,60.4,0.7299999999999998,0,0.0
1124059,송파구,오륜동,11710566,6.024276500140979,32.01736111111111,1.2756944444444445,0.02594339909598832,180.6875,2245.6720833333334,-1.9924418891708466,-12.699166666666667,-0.32472222222222213,-1.6729812807089045e-05,11710566,-1.5602941176470588,-18.25,165.0,18.7,26.8,18.0,23.2,0.4699999999999999,0,0.0
1124060,송파구,오금동,11710570,21.32147698083794,28.366527777777776,1.67,0.07687546295121073,793.8125,4461.7577083333335,1.5759349272130123,-11.378055555555559,0.0,0.0015326134629767146,11710570,-4.883823529411765,-57.25,745.0,46.4,59.6,50.5,52.1,0.8000000000000007,0,0.0
1124061,송파구,송파1동,11710580,15.518771364575258,27.047083333333333,1.5076388888888888,0.14845294640998014,980.125,2714.7329166666664,4.633568381960602,-12.925833333333333,-0.32472222222222213,-0.02657408860997526,11710580,1.6352941176470588,21.5,978.0,48.7,59.2,54.7,53.7,1.05,0,0.0
1124062,송파구,송파2동,11710590,6.18386821770623,29.13236111111111,1.1829166666666666,0.052329266335727743,385.6875,2425.195833333333,-1.3566253243013486,-11.444722222222222,0.13916666666666666,0.0006480517959108201,11710590,-1.6838235294117647,-18.5,366.0,24.3,38.4,30.9,33.0,1.8599999999999999,1,0.0
1124063,송파구,석촌동,11710600,33.65931729042207,25.596805555555555,1.5308333333333333,0.15000157456723695,1333.25,3447.9777083333333,0.6246987524891878,-10.079722222222227,0.0,0.0011672121350316533,11710600,-5.702941176470588,-69.75,1222.0,61.3,72.7,64.2,60.3,-1.15,0,0.0
1124064,송파구,삼전동,11710610,20.087737873335122,25.93125,1.298888888888889,0.14504945666347435,790.8125,2946.9877083333336,4.462302031107534,-10.393055555555552,-0.2783333333333331,0.0030560227895857772,11710610,-3.4102941176470587,-43.25,743.0,47.9,57.5,53.3,50.5,0.36000000000000015,0,0.0
1124065,송파구,가락본동,11710620,31.411036357351705,25.768194444444443,1.5540277777777778,0.08473752293736811,1427.0625,3269.0866666666666,-3.227628270258961,-10.353611111111114,0.046388888888889035,0.000746864869612604,11710620,-4.666176470588235,-56.5,1343.0,58.2,68.9,58.3,59.4,-0.7000000000000022,0,0.0
1124066,송파구,가락1동,11710631,4.276887323879753,28.852083333333333,1.6236111111111111,0.03336884701474521,3201.875,3607.39125,-0.12099686998172743,-10.650833333333335,-0.09277777777777763,-0.0038723586616060887,11710631,-10.385294117647058,-121.25,3097.0,46.9,56.9,47.9,54.0,1.2300000000000004,0,0.0
1124067,송파구,가락2동,11710632,16.600022125685257,28.22416666666667,1.6004166666666666,0.06276716216221936,714.875,3671.216875,-0.4689331402593986,-10.897222222222226,-0.04638888888888859,0.00014208310029539817,11710632,-0.8294117647058824,-4.25,676.0,42.6,54.2,44.4,46.0,0.03999999999999915,0,0.0
1124068,송파구,문정1동,11710641,15.095463416752564,27.330416666666665,1.4148611111111111,0.07007708426024922,564.875,2510.0333333333333,0.37407316649487043,-10.44083333333333,-0.2319444444444445,0.00173020004623195,11710641,-1.811764705882353,-20.0,538.0,40.3,48.7,43.9,45.0,0.9300000000000004,0,0.0
1124069,송파구,문정2동,11710642,8.859645465634259,27.831111111111113,1.4380555555555556,0.09713557115807929,2149.0625,2683.8945833333332,0.23070906873148367,-10.50277777777778,0.27833333333333354,-0.0003729004981262718,11710642,-3.5779411764705884,-31.25,2036.0,44.4,60.5,53.9,59.2,3.780000000000001,1,1.0
1124071,송파구,잠실본동,11710650,26.325467861043656,25.894999999999996,1.6004166666666666,0.13676693349176527,1434.8125,3025.0152083333337,3.405730944579357,-10.129999999999999,-0.13916666666666666,-0.0022867132569160675,11710650,-3.625,-43.75,1372.0,58.8,69.4,60.2,64.0,0.6400000000000006,0,0.0
1124075,송파구,잠실4동,11710690,9.40816863089606,29.889444444444443,1.46125,0.034113310254860155,161.375,2779.510208333333,2.0097738493189894,-11.809444444444438,-0.13916666666666666,0.0003715262053996457,11710690,-2.1088235294117648,-26.25,141.0,23.2,34.9,25.3,26.6,0.06000000000000085,0,0.0
1124077,송파구,잠실6동,11710710,11.787763267567184,28.988750000000003,1.2756944444444445,0.03733987989694497,644.5,1949.7227083333335,-4.899970979578811,-11.743611111111111,-0.7886111111111112,-0.00039953917961072644,11710710,-2.1882352941176473,-25.25,619.0,39.1,38.1,36.8,39.1,-0.13000000000000042,0,0.0
1124078,송파구,잠실7동,11710720,4.372135683080177,30.51027777777778,0.9741666666666666,0.03153492731467202,89.0625,1140.7822916666667,0.0062841893952017,-12.545000000000005,0.09277777777777774,0.00015923054100486222,11710720,-0.10735294117647058,-1.0,87.0,,,,,,0,
1124079,송파구,잠실2동,11710670,8.713083233430092,30.62513888888889,1.298888888888889,0.03358328366741495,314.375,3156.8135416666664,2.283277977584259,-12.22861111111111,0.09277777777777785,-0.0004373360607882529,11710670,-0.7794117647058824,-9.0,302.0,22.1,38.2,32.0,33.0,2.6499999999999995,1,0.0
1124080,송파구,잠실3동,11710680,14.042583409927087,29.25375,1.5772222222222223,0.029222969013160273,490.5625,4095.3572916666667,2.3537220690347116,-11.078611111111108,0.18555555555555547,0.002957394423010906,11710680,-2.9367647058823527,-37.25,459.0,33.5,49.4,38.1,42.1,1.4500000000000006,1,0.0
1124081,송파구,장지동,11710646,12.865985877163013,28.232777777777777,1.298888888888889,0.09767897478081483,490.25,3561.038541666667,4.269139356785086,-10.943333333333332,-0.2783333333333331,0.005894012018920425,11710646,-3.3411764705882354,-36.5,463.0,36.0,46.2,43.5,43.4,1.9499999999999993,1,0.0
1124082,송파구,위례동,11710647,2.4101833057873234,30.045555555555552,1.3220833333333333,0.10219295676120344,393.625,2829.3156249999997,0.7135222773142424,-11.998333333333331,-0.046388888888889035,-0.01519951656352099,11710647,1.3147058823529412,19.0,387.0,26.4,39.2,31.8,39.9,3.3099999999999996,1,0.0
1125051,강동구,강일동,11740515,5.909269659080425,29.42888888888889,1.67,0.07791594094656953,334.0625,4114.67375,-1.211317095938627,-11.43333333333333,0.0,-0.003953572226902138,11740515,-0.1661764705882353,-2.25,329.0,32.1,44.0,35.6,42.1,2.16,1,0.0
1125052,강동구,상일동,11740520,7.246081281579928,29.309583333333332,1.3916666666666666,0.07107704145660687,500.625,3525.976041666667,-1.1610514520487438,-11.478611111111114,-0.37111111111111117,0.002297996522583154,11740520,-0.9294117647058824,-7.75,472.0,33.9,40.9,32.5,37.6,0.270000000000001,0,0.0
1125053,강동구,명일1동,11740530,9.710642739794896,28.647777777777776,1.5772222222222223,0.06888073304594838,791.875,2943.2412499999996,-2.2085077018120156,-11.141666666666666,0.0,0.0033254653253874805,11740530,-2.764705882352941,-20.5,691.0,39.2,51.7,42.3,46.0,1.0999999999999985,0,0.0
1125054,강동구,명일2동,11740540,7.403898204033595,29.301388888888887,1.2525,0.0374708094735756,316.4375,2296.8333333333335,3.491092480821698,-11.35222222222222,-0.2783333333333333,0.00042349733441793963,11740540,-1.2044117647058823,-16.75,296.0,25.4,35.6,23.2,33.6,1.2200000000000006,0,0.0
1125055,강동구,고덕1동,11740550,7.322440260044014,30.214583333333334,1.577222222222222,0.06623162275107408,275.5625,2138.007916666667,1.080675035467527,-11.911944444444451,-0.09277777777777763,-0.0010079662273639461,11740550,-2.7014705882352943,-33.0,257.0,28.8,40.8,28.1,33.2,0.050000000000001064,0,0.0
1125056,강동구,고덕2동,11740560,6.565819711412651,28.175,1.4612499999999997,0.14285089929226574,457.6875,1920.3810416666665,0.7455827993969217,-10.925555555555555,-0.32472222222222213,-0.009512428408725765,11740560,3.3191176470588237,39.5,471.0,,,37.4,42.8,5.399999999999999,1,
1125058,강동구,암사2동,11740580,4.951199852400091,27.165694444444448,1.3916666666666666,0.08454778535577465,322.625,1604.3135416666667,-0.8651774825779617,-10.764722222222222,0.1855555555555557,-0.0002633609670507492,11740580,-1.6852941176470588,-19.75,303.0,,,33.0,38.0,5.0,1,
1125059,강동구,암사3동,11740590,9.170164793459877,28.471666666666668,1.0205555555555554,0.04891440041542024,210.1875,1984.7475000000002,2.1874481908580243,-11.809444444444445,0.09277777777777763,0.002658142931027764,11740590,-2.927941176470588,-32.25,177.0,18.9,34.5,24.6,28.8,1.9800000000000009,1,0.0
1125061,강동구,천호1동,11740600,21.990822018156408,24.74875,1.4380555555555556,0.13402853369437007,571.6875,3490.4235416666666,5.642244852576081,-9.187499999999996,0.09277777777777785,0.0036230941219051183,11740600,0.06911764705882353,8.25,531.0,46.3,61.5,56.1,51.9,1.1400000000000006,0,0.0
1125063,강동구,천호3동,11740620,21.567799972967933,24.39875,1.2293055555555554,0.17606917344490014,752.25,3194.1356250000003,4.0755111651752465,-9.943055555555553,-0.5102777777777778,0.007029501419126533,11740620,-1.1147058823529412,-15.5,725.0,52.1,57.9,56.5,58.9,1.8999999999999992,1,1.0
1125065,강동구,성내1동,11740640,9.71356981572831,26.26625,1.5540277777777778,0.09121666516113577,573.875,1974.6122916666666,-2.944917409234394,-9.883611111111115,-0.046388888888889035,-0.003433946345068814,11740640,-1.9205882352941177,-23.75,539.0,41.9,50.6,41.8,39.6,-1.5699999999999996,0,0.0
1125066,강동구,성내2동,11740650,24.189346405310058,23.165972222222223,1.2756944444444445,0.22792087955551468,766.25,3069.2504166666663,-2.341470588397897,-9.123055555555556,-0.04638888888888881,0.00924722696129815,11740650,-1.9970588235294118,-22.25,738.0,56.5,65.2,61.0,58.8,0.26999999999999885,0,0.0
1125067,강동구,성내3동,11740660,16.520301040833203,25.508194444444445,1.6004166666666666,0.15005098938534545,1010.375,2645.608333333333,-4.070602081666403,-10.524722222222223,-0.04638888888888859,0.020112551844831544,11740660,-3.4176470588235293,-37.75,971.0,53.0,62.9,48.6,51.7,-1.819999999999999,0,0.0
1125070,강동구,둔촌1동,11740690,4.292368863721041,30.40694444444444,0.09277777777777778,0.5078676663902688,15.9375,2086.8545833333333,3.58248449478014,-10.251111111111111,-0.09277777777777776,0.006569533464505617,11740690,2.613235294117647,34.5,58.0,0.0,11.1,,36.8,18.4,1,0.0
1125071,강동구,둔촌2동,11740700,15.735924385045404,27.06097222222222,1.3916666666666666,0.12574026350581183,554.6875,3225.5614583333336,-0.9335154367574692,-11.217499999999998,0.4638888888888886,0.0014039150291190738,11740700,-2.3720588235294118,-29.0,533.0,38.0,56.5,44.0,47.0,1.45,1,0.0
1125072,강동구,암사1동,11740570,21.11550596328074,25.554861111111112,1.5772222222222223,0.1475161734665965,754.9375,4188.205208333334,8.83454362899408,-10.039166666666667,0.18555555555555547,0.001022097445402853,11740570,-3.636764705882353,-42.25,709.0,48.5,66.5,56.5,59.3,2.2399999999999993,1,1.0
1125073,강동구,천호2동,11740610,30.465116576416126,24.196527777777778,1.6236111111111111,0.1848522805227645,1180.25,4387.215416666667,-8.845788708387808,-9.1325,0.09277777777777763,0.013136686666208541,11740610,-4.735294117647059,-53.25,1123.0,65.2,73.0,68.9,66.6,0.00999999999999801,0,0.0
1125074,강동구,길동,11740685,42.87427852361494,25.645972222222223,1.4380555555555554,0.13092735650469936,1482.8125,5370.715208333333,2.703665174992338,-10.149166666666666,0.0,0.0063210801438055575,11740685,-5.304411764705883,-59.0,1403.0,63.4,76.3,69.8,70.6,1.5099999999999987,1,0.0
